url,artist,sayuType,title,artveeId
"https://artvee.com/dl/abstract-trio/","Paul Klee","LAMC","Abstract Trio (1923)","abstract-trio"
"https://artvee.com/dl/adam-and-little-eve/","Paul Klee","LAMC","Adam and Little Eve (1921)","adam-and-little-eve"
"https://artvee.com/dl/all-souls-picture/","Paul Klee","LAMC","All Souls’ Picture (1921)","all-souls-picture"
"https://artvee.com/dl/alter-dampfer-old-steamboat/","Paul Klee","LAMC","Alter Dampfer (Old Steamboat) (1922)","alter-dampfer-old-steamboat"
"https://artvee.com/dl/astrological-fantasy/","Paul Klee","LAMC","Astrological Fantasy (1924)","astrological-fantasy"
"https://artvee.com/dl/athletes-head/","Paul Klee","LAMC","Athlete’s Head (1932)","athletes-head"
"https://artvee.com/dl/aviatic-evolution/","Paul Klee","LAMC","Aviatic Evolution (1934)","aviatic-evolution"
"https://artvee.com/dl/baum-und-architektur-rhythmen-tree-and-architecture-rhythms/","Paul Klee","LAMC","Baum und Architektur–Rhythmen (Tree and Architecture–Rhythms) (1920)","baum-und-architektur-rhythmen-tree-and-architecture-rhythms"
"https://artvee.com/dl/les-tours-de-cartes/","Jean Siméon Chardin","LAMC","Les Tours de Cartes (c.1735)","les-tours-de-cartes"
"https://artvee.com/dl/a-mallard-and-a-bitter-orange/","Jean Siméon Chardin","LAMC","A mallard and a bitter orange","a-mallard-and-a-bitter-orange"
"https://artvee.com/dl/portrait-of-madame-chardin/","Jean Siméon Chardin","LAMC","Portrait of Madame Chardin (1776)","portrait-of-madame-chardin"
"https://artvee.com/dl/self-portrait-with-a-visor/","Jean Siméon Chardin","LAMC","Self-Portrait with a Visor (c. 1776)","self-portrait-with-a-visor"
"https://artvee.com/dl/the-white-tablecloth/","Jean Siméon Chardin","LAMC","The White Tablecloth (1731-32)","the-white-tablecloth"
"https://artvee.com/dl/la-partie-de-billard/","Jean Siméon Chardin","LAMC","La Partie de billard (1720)","la-partie-de-billard"
"https://artvee.com/dl/geslacht-varken-op-een-leer/","Jean Siméon Chardin","LAMC","Geslacht varken op een leer (c. 1710 - 1757)","geslacht-varken-op-een-leer"
"https://artvee.com/dl/nature-morte-au-chaudron-de-cuivre/","Jean Siméon Chardin","LAMC","Nature morte au chaudron de cuivre (1735)","nature-morte-au-chaudron-de-cuivre"
"https://artvee.com/dl/portrait-of-auguste-gabriel-godefroy/","Jean Siméon Chardin","LAMC","Portrait of Auguste Gabriel Godefroy (1741)","portrait-of-auguste-gabriel-godefroy"
"https://artvee.com/dl/a-vase-of-flowers-3/","Jean Siméon Chardin","LAMC","A Vase of Flowers (1750)","a-vase-of-flowers-3"
"https://artvee.com/dl/as-a-wife-has-a-cow-pl-4/","Juan Gris","LAMC","As a wife has a cow Pl.4 (1926)","as-a-wife-has-a-cow-pl-4"
"https://artvee.com/dl/as-a-wife-has-a-cow-pl-3/","Juan Gris","LAMC","As a wife has a cow Pl.3 (1926)","as-a-wife-has-a-cow-pl-3"
"https://artvee.com/dl/as-a-wife-has-a-cow-pl-2/","Juan Gris","LAMC","As a wife has a cow Pl.2 (1926)","as-a-wife-has-a-cow-pl-2"
"https://artvee.com/dl/abstraction-2/","Juan Gris","LAMC","Abstraction (1915)","abstraction-2"
"https://artvee.com/dl/ace-of-clubs-and-four-of-diamonds/","Juan Gris","LAMC","Ace of Clubs and Four of Diamonds (1912)","ace-of-clubs-and-four-of-diamonds"
"https://artvee.com/dl/checkerboard-and-playing-cards/","Juan Gris","LAMC","Checkerboard and Playing Cards (1915)","checkerboard-and-playing-cards"
"https://artvee.com/dl/coffeepot/","Juan Gris","LAMC","Coffeepot (1916)","coffeepot"
"https://artvee.com/dl/dish-of-fruit/","Juan Gris","LAMC","Dish of Fruit (1916)","dish-of-fruit"
"https://artvee.com/dl/fantomas/","Juan Gris","LAMC","Fantômas (1915)","fantomas"
"https://artvee.com/dl/glass-and-checkerboard/","Juan Gris","LAMC","Glass and Checkerboard (c. 1917)","glass-and-checkerboard"
"https://artvee.com/dl/cimitiere-des-uniformes-et-livrees-no-2-the-bachelors-and-nine-malic-moulds/","Marcel Duchamp","LAMC","Cimitière des uniformes et livrées, No. 2 [The Bachelors and Nine Malic Moulds] (1914)","cimitiere-des-uniformes-et-livrees-no-2-the-bachelors-and-nine-malic-moulds"
"https://artvee.com/dl/the-education-of-the-virgin-4/","Diego Velázquez","LREF","The Education of the Virgin (ca. 1617–18)","the-education-of-the-virgin-4"
"https://artvee.com/dl/the-three-musicians/","Diego Velázquez","LREF","The Three Musicians (ca 1618)","the-three-musicians"
"https://artvee.com/dl/portrait-of-a-lady-186/","Diego Velázquez","LREF","Portrait of a Lady (circa 1630)","portrait-of-a-lady-186"
"https://artvee.com/dl/cabeza-de-muchacha/","Diego Velázquez","LREF","Cabeza de muchacha (ca 1620-1624)","cabeza-de-muchacha"
"https://artvee.com/dl/saint-john-the-baptist-in-the-wilderness-3/","Diego Velázquez","LREF","Saint John the Baptist in the Wilderness (ca. 1622)","saint-john-the-baptist-in-the-wilderness-3"
"https://artvee.com/dl/kitchen-scene-7/","Diego Velázquez","LREF","Kitchen Scene (1618-20)","kitchen-scene-7"
"https://artvee.com/dl/portrait-of-a-man-possibly-a-self-portrait/","Diego Velázquez","LREF","Portrait of a Man, Possibly a Self-Portrait (ca. 1635)","portrait-of-a-man-possibly-a-self-portrait"
"https://artvee.com/dl/philip-iv-1605-1665-king-of-spain/","Diego Velázquez","LREF","Philip IV (1605–1665), King of Spain (1624)","philip-iv-1605-1665-king-of-spain"
"https://artvee.com/dl/maria-teresa-1638-1683-infanta-of-spain/","Diego Velázquez","LREF","María Teresa (1638–1683), Infanta of Spain (1651–54)","maria-teresa-1638-1683-infanta-of-spain"
"https://artvee.com/dl/don-gaspar-de-guzman-1587-1645-count-duke-of-olivares/","Diego Velázquez","LREF","Don Gaspar de Guzmán (1587–1645), Count-Duke of Olivares (ca. 1636)","don-gaspar-de-guzman-1587-1645-count-duke-of-olivares"
"https://artvee.com/dl/bullfight/","Édouard Manet","LREF","Bullfight (1865)","bullfight"
"https://artvee.com/dl/george-moore-in-the-artists-garden/","Édouard Manet","LREF","George Moore in the Artist’s Garden (c. 1879)","george-moore-in-the-artists-garden"
"https://artvee.com/dl/jeanne-spring/","Édouard Manet","LREF","Jeanne (Spring) (1881)","jeanne-spring"
"https://artvee.com/dl/madame-guillemet/","Édouard Manet","LREF","Madame Guillemet (1880)","madame-guillemet"
"https://artvee.com/dl/madame-michel-levy/","Édouard Manet","LREF","Madame Michel-Lévy (1882)","madame-michel-levy"
"https://artvee.com/dl/masked-ball-at-the-opera/","Édouard Manet","LREF","Masked Ball at the Opera (1873)","masked-ball-at-the-opera"
"https://artvee.com/dl/plum-brandy/","Édouard Manet","LREF","Plum Brandy (c. 1877)","plum-brandy"
"https://artvee.com/dl/portrait-of-a-lady-7/","Édouard Manet","LREF","Portrait of a Lady (c. 1879)","portrait-of-a-lady-7"
"https://artvee.com/dl/portrait-of-berthe-morisot-with-a-fan/","Édouard Manet","LREF","Portrait of Berthe Morisot with a Fan (1874)","portrait-of-berthe-morisot-with-a-fan"
"https://artvee.com/dl/portrait-of-isabelle-lemonnier-with-a-muff/","Édouard Manet","LREF","Portrait of Isabelle Lemonnier with a Muff (About 1879-80)","portrait-of-isabelle-lemonnier-with-a-muff"
"https://artvee.com/dl/a-young-woman-reading/","Gustave Courbet","LREF","A Young Woman Reading (c. 1866-1868)","a-young-woman-reading"
"https://artvee.com/dl/louis-gueymard-1822-1880-as-robert-le-diable/","Gustave Courbet","LREF","Louis Gueymard (1822–1880) as Robert le Diable (1857)","louis-gueymard-1822-1880-as-robert-le-diable"
"https://artvee.com/dl/portrait-of-a-woman-juliette-courbet/","Gustave Courbet","LREF","Portrait of a Woman, Juliette Courbet (1860)","portrait-of-a-woman-juliette-courbet"
"https://artvee.com/dl/the-young-bather/","Gustave Courbet","LREF","The Young Bather (1866)","the-young-bather"
"https://artvee.com/dl/woman-with-a-parrot/","Gustave Courbet","LREF","Woman with a Parrot (1866)","woman-with-a-parrot"
"https://artvee.com/dl/beach-in-normandy/","Gustave Courbet","LREF","Beach in Normandy (c. 1872-1875)","beach-in-normandy"
"https://artvee.com/dl/boats-on-a-beachetretat/","Gustave Courbet","LREF","Boats on a Beach,Etretat (c. 1872-1875)","boats-on-a-beachetretat"
"https://artvee.com/dl/calm-sea/","Gustave Courbet","LREF","Calm Sea (1866)","calm-sea"
"https://artvee.com/dl/la-bretonnerie-in-the-department-of-indre/","Gustave Courbet","LREF","La Bretonnerie in the Department of Indre (1856)","la-bretonnerie-in-the-department-of-indre"
"https://artvee.com/dl/the-black-rocks-at-trouville/","Gustave Courbet","LREF","The Black Rocks at Trouville (1865-1866)","the-black-rocks-at-trouville"
"https://artvee.com/dl/the-writing-master/","Thomas Eakins","LREF","The Writing Master (1882)","the-writing-master"
"https://artvee.com/dl/portrait-of-mary-adeline-williams/","Thomas Eakins","LREF","Portrait of Mary Adeline Williams (1899)","portrait-of-mary-adeline-williams"
"https://artvee.com/dl/portrait-of-dr-joseph-leidy-ii/","Thomas Eakins","LREF","Portrait of Dr. Joseph Leidy, II","portrait-of-dr-joseph-leidy-ii"
"https://artvee.com/dl/hauling-the-seine/","Thomas Eakins","LREF","Hauling the Seine (1882)","hauling-the-seine"
"https://artvee.com/dl/mrs-william-shaw-ward/","Thomas Eakins","LREF","Mrs. William Shaw Ward ( 1884)","mrs-william-shaw-ward"
"https://artvee.com/dl/the-right-reverend-monsignor-james-f-loughlin/","Thomas Eakins","LREF","The Right Reverend Monsignor James F. Loughlin (1902)","the-right-reverend-monsignor-james-f-loughlin"
"https://artvee.com/dl/grover-cleveland-3/","Thomas Eakins","LREF","Grover Cleveland (1891)","grover-cleveland-3"
"https://artvee.com/dl/charles-percival-buck/","Thomas Eakins","LREF","Charles Percival Buck (1904)","charles-percival-buck"
"https://artvee.com/dl/a-singer-mrs-w-h-bowden/","Thomas Eakins","LREF","A Singer (Mrs. W.H. Bowden) (ca. 1906)","a-singer-mrs-w-h-bowden"
"https://artvee.com/dl/the-pianist-stanley-addicks/","Thomas Eakins","LREF","The Pianist (Stanley Addicks) (1896)","the-pianist-stanley-addicks"
"https://artvee.com/dl/cloud-study-stormy-sunset/","John Constable","LREF","Cloud Study – Stormy Sunset (1821-1822)","cloud-study-stormy-sunset"
"https://artvee.com/dl/salisbury-cathedral-from-lower-marsh-close/","John Constable","LREF","Salisbury Cathedral from Lower Marsh Close (1820)","salisbury-cathedral-from-lower-marsh-close"
"https://artvee.com/dl/the-white-horse/","John Constable","LREF","The White Horse (1818-1819)","the-white-horse"
"https://artvee.com/dl/wivenhoe-parkessex/","John Constable","LREF","Wivenhoe Park,Essex (1816)","wivenhoe-parkessex"
"https://artvee.com/dl/a-country-girl-in-the-lake-district/","John Constable","LREF","A Country Girl in the Lake District","a-country-girl-in-the-lake-district"
"https://artvee.com/dl/captain-richard-gubbins/","John Constable","LREF","Captain Richard Gubbins (1804-1805)","captain-richard-gubbins"
"https://artvee.com/dl/mary-freer/","John Constable","LREF","Mary Freer (1809)","mary-freer"
"https://artvee.com/dl/summer-evening-with-storm-clouds/","John Constable","LREF","Summer Evening With Storm Clouds","summer-evening-with-storm-clouds"
"https://artvee.com/dl/a-church-in-the-trees/","John Constable","LREF","A Church in the Trees","a-church-in-the-trees"
"https://artvee.com/dl/a-cloud-study-sunset/","John Constable","LREF","A Cloud Study, Sunset (ca. 1821)","a-cloud-study-sunset"
"https://artvee.com/dl/leconte-de-lisle/","Jean-François Millet","LREF","Leconte de Lisle (c. 1840-1841)","leconte-de-lisle"
"https://artvee.com/dl/madame-valmont/","Jean-François Millet","LREF","Madame Valmont (c.1841)","madame-valmont"
"https://artvee.com/dl/peasant-girl-returning-from-the-well/","Jean-François Millet","LREF","Peasant Girl Returning From The Well (c. 1860)","peasant-girl-returning-from-the-well"
"https://artvee.com/dl/portrait-of-a-man-5/","Jean-François Millet","LREF","Portrait of a Man (c. 1845)","portrait-of-a-man-5"
"https://artvee.com/dl/return-from-the-fields/","Jean-François Millet","LREF","Return from the Fields (c. 1846-1847)","return-from-the-fields"
"https://artvee.com/dl/the-bather-3/","Jean-François Millet","LREF","The Bather (1846-1848)","the-bather-3"
"https://artvee.com/dl/the-knitting-lesson-2/","Jean-François Millet","LREF","The Knitting Lesson (c. 1860)","the-knitting-lesson-2"
"https://artvee.com/dl/the-knitting-shepherdess/","Jean-François Millet","LREF","The Knitting Shepherdess (1856–57)","the-knitting-shepherdess"
"https://artvee.com/dl/woman-and-child-silence/","Jean-François Millet","LREF","Woman and Child (Silence) (1855)","woman-and-child-silence"
"https://artvee.com/dl/woman-spinning/","Jean-François Millet","LREF","Woman Spinning (c. 1855–60)","woman-spinning"
"https://artvee.com/dl/a-fishermans-daughter/","Winslow Homer","LREF","A Fisherman’s Daughter (1873)","a-fishermans-daughter"
"https://artvee.com/dl/a-light-on-the-sea/","Winslow Homer","LREF","A Light on the Sea (1897)","a-light-on-the-sea"
"https://artvee.com/dl/a-sick-chicken/","Winslow Homer","LREF","A Sick Chicken (1874)","a-sick-chicken"
"https://artvee.com/dl/a-visit-from-the-old-mistress/","Winslow Homer","LREF","A Visit from the Old Mistress (1876)","a-visit-from-the-old-mistress"
"https://artvee.com/dl/autumn-2/","Winslow Homer","LREF","Autumn (1877)","autumn-2"
"https://artvee.com/dl/berry-pickers/","Winslow Homer","LREF","Berry Pickers (1873)","berry-pickers"
"https://artvee.com/dl/blackboard/","Winslow Homer","LREF","Blackboard (1877)","blackboard"
"https://artvee.com/dl/boy-on-a-raft/","Winslow Homer","LREF","Boy on a Raft (1879)","boy-on-a-raft"
"https://artvee.com/dl/boys-wading/","Winslow Homer","LREF","Boys Wading (1873)","boys-wading"
"https://artvee.com/dl/breezing-up-a-fair-wind/","Winslow Homer","LREF","Breezing Up (A Fair Wind) (1873-1876)","breezing-up-a-fair-wind"
"https://artvee.com/dl/caroline-remy/","Pierre-Auguste Renoir","LREC","Caroline Rémy (c. 1885)","caroline-remy"
"https://artvee.com/dl/a-waitress-at-duvals-restaurant/","Pierre-Auguste Renoir","LREC","A Waitress at Duval’s Restaurant (ca. 1875)","a-waitress-at-duvals-restaurant"
"https://artvee.com/dl/acrobats-at-the-cirque-fernando-francisca-and-angelina-wartenberg/","Pierre-Auguste Renoir","LREC","Acrobats at the Cirque Fernando (Francisca and Angelina Wartenberg) (1879)","acrobats-at-the-cirque-fernando-francisca-and-angelina-wartenberg"
"https://artvee.com/dl/after-the-bath-la-sortie-du-bain/","Pierre-Auguste Renoir","LREC","After the Bath (La Sortie du bain) (1910)","after-the-bath-la-sortie-du-bain"
"https://artvee.com/dl/alfred-sisley/","Pierre-Auguste Renoir","LREC","Alfred Sisley (1876)","alfred-sisley"
"https://artvee.com/dl/andree-in-a-hat-reading-andree-en-chapeau-lisant/","Pierre-Auguste Renoir","LREC","Andrée in a Hat, Reading (Andrée en chapeau, lisant) (c. 1918)","andree-in-a-hat-reading-andree-en-chapeau-lisant"
"https://artvee.com/dl/babys-head-tete-denfant-profil-a-gauche/","Pierre-Auguste Renoir","LREC","Baby’s Head (Tête d’enfant, profil à gauche) (c. 1895)","babys-head-tete-denfant-profil-a-gauche"
"https://artvee.com/dl/bather-and-maid-la-toilette-de-la-baigneuse/","Pierre-Auguste Renoir","LREC","Bather and Maid (La Toilette de la baigneuse) (1900–1901)","bather-and-maid-la-toilette-de-la-baigneuse"
"https://artvee.com/dl/bather-arranging-her-hair/","Pierre-Auguste Renoir","LREC","Bather Arranging Her Hair (1893)","bather-arranging-her-hair"
"https://artvee.com/dl/bather-drying-herself-baigneuse-sessuyant/","Pierre-Auguste Renoir","LREC","Bather Drying Herself (Baigneuse s’essuyant) (c. 1901–1902)","bather-drying-herself-baigneuse-sessuyant"
"https://artvee.com/dl/the-rest-on-the-flight-into-egypt-4/","Jean-Honoré Fragonard","LREC","The Rest on the Flight into Egypt","the-rest-on-the-flight-into-egypt-4"
"https://artvee.com/dl/the-rest-on-the-flight-into-egypt-5/","Jean-Honoré Fragonard","LREC","The Rest on the Flight into Egypt (ca. 1774)","the-rest-on-the-flight-into-egypt-5"
"https://artvee.com/dl/a-boy-in-a-red-lined-cloak/","Jean-Honoré Fragonard","LREC","A Boy in a Red-lined Cloak (1780s)","a-boy-in-a-red-lined-cloak"
"https://artvee.com/dl/the-swing-8/","Jean-Honoré Fragonard","LREC","The Swing (1767)","the-swing-8"
"https://artvee.com/dl/portrait-of-a-young-woman-5/","Jean-Honoré Fragonard","LREC","Portrait of a Young Woman (1770s)","portrait-of-a-young-woman-5"
"https://artvee.com/dl/the-beautiful-servant/","Jean-Honoré Fragonard","LREC","The Beautiful Servant","the-beautiful-servant"
"https://artvee.com/dl/the-happy-family/","Jean-Honoré Fragonard","LREC","The Happy Family (c. 1775)","the-happy-family"
"https://artvee.com/dl/the-laundresses/","Jean-Honoré Fragonard","LREC","The Laundresses (c.1756–61)","the-laundresses"
"https://artvee.com/dl/the-love-letter-2/","Jean-Honoré Fragonard","LREC","The Love Letter (early 1770s)","the-love-letter-2"
"https://artvee.com/dl/the-stolen-kiss/","Jean-Honoré Fragonard","LREC","The Stolen Kiss (ca. 1760)","the-stolen-kiss"
"https://artvee.com/dl/livre-detude-dapres-les-desseins-originaux-de-blomart-pl-12/","François Boucher","LREC","Livre d’étude d’après les desseins originaux de Blomart Pl.12 (1735)","livre-detude-dapres-les-desseins-originaux-de-blomart-pl-12"
"https://artvee.com/dl/livre-detude-dapres-les-desseins-originaux-de-blomart-pl-11/","François Boucher","LREC","Livre d’étude d’après les desseins originaux de Blomart Pl.11 (1735)","livre-detude-dapres-les-desseins-originaux-de-blomart-pl-11"
"https://artvee.com/dl/livre-detude-dapres-les-desseins-originaux-de-blomart-pl-10/","François Boucher","LREC","Livre d’étude d’après les desseins originaux de Blomart Pl.10 (1735)","livre-detude-dapres-les-desseins-originaux-de-blomart-pl-10"
"https://artvee.com/dl/livre-detude-dapres-les-desseins-originaux-de-blomart-pl-09/","François Boucher","LREC","Livre d’étude d’après les desseins originaux de Blomart Pl.09 (1735)","livre-detude-dapres-les-desseins-originaux-de-blomart-pl-09"
"https://artvee.com/dl/livre-detude-dapres-les-desseins-originaux-de-blomart-pl-08/","François Boucher","LREC","Livre d’étude d’après les desseins originaux de Blomart Pl.08 (1735)","livre-detude-dapres-les-desseins-originaux-de-blomart-pl-08"
"https://artvee.com/dl/livre-detude-dapres-les-desseins-originaux-de-blomart-pl-07/","François Boucher","LREC","Livre d’étude d’après les desseins originaux de Blomart Pl.07 (1735)","livre-detude-dapres-les-desseins-originaux-de-blomart-pl-07"
"https://artvee.com/dl/livre-detude-dapres-les-desseins-originaux-de-blomart-pl-06/","François Boucher","LREC","Livre d’étude d’après les desseins originaux de Blomart Pl.06 (1735)","livre-detude-dapres-les-desseins-originaux-de-blomart-pl-06"
"https://artvee.com/dl/livre-detude-dapres-les-desseins-originaux-de-blomart-pl-05/","François Boucher","LREC","Livre d’étude d’après les desseins originaux de Blomart Pl.05 (1735)","livre-detude-dapres-les-desseins-originaux-de-blomart-pl-05"
"https://artvee.com/dl/livre-detude-dapres-les-desseins-originaux-de-blomart-pl-04/","François Boucher","LREC","Livre d’étude d’après les desseins originaux de Blomart Pl.04 (1735)","livre-detude-dapres-les-desseins-originaux-de-blomart-pl-04"
"https://artvee.com/dl/livre-detude-dapres-les-desseins-originaux-de-blomart-pl-03/","François Boucher","LREC","Livre d’étude d’après les desseins originaux de Blomart Pl.03 (1735)","livre-detude-dapres-les-desseins-originaux-de-blomart-pl-03"
"https://artvee.com/dl/a-boy-with-a-catmorning/","Thomas Gainsborough","LREC","A Boy with a Cat,Morning (1787)","a-boy-with-a-catmorning"
"https://artvee.com/dl/cottage-children-the-wood-gatherers/","Thomas Gainsborough","LREC","Cottage Children (The Wood Gatherers) (1787)","cottage-children-the-wood-gatherers"
"https://artvee.com/dl/elizabeth-and-thomas-linleyy/","Thomas Gainsborough","LREC","Elizabeth And Thomas Linley (c. 1768)","elizabeth-and-thomas-linleyy"
"https://artvee.com/dl/frances-susannalady-de-dunstanville/","Thomas Gainsborough","LREC","Frances Susanna,Lady de Dunstanville (c. 1786)","frances-susannalady-de-dunstanville"
"https://artvee.com/dl/francis-bassetlord-de-dunstanville/","Thomas Gainsborough","LREC","Francis Basset,Lord de Dunstanville (c. 1786)","francis-bassetlord-de-dunstanville"
"https://artvee.com/dl/georgianaduchess-of-devonshire/","Thomas Gainsborough","LREC","Georgiana,Duchess of Devonshire (1783)","georgianaduchess-of-devonshire"
"https://artvee.com/dl/lords-john-and-bernard-stuart/","Thomas Gainsborough","LREC","Lords John and Bernard Stuart (c.1760–70)","lords-john-and-bernard-stuart"
"https://artvee.com/dl/master-john-heathcote/","Thomas Gainsborough","LREC","Master John Heathcote (c. 1771-1772)","master-john-heathcote"
"https://artvee.com/dl/miss-catherine-tatton/","Thomas Gainsborough","LREC","Miss Catherine Tatton (1786)","miss-catherine-tatton"
"https://artvee.com/dl/mrs-john-taylor/","Thomas Gainsborough","LREC","Mrs. John Taylor (c. 1778)","mrs-john-taylor"
"https://artvee.com/dl/lady-arabella-ward/","George Romney","LREC","Lady Arabella Ward (1783-1788)","lady-arabella-ward"
"https://artvee.com/dl/lady-elizabeth-stanley-1753-1797-countess-of-derby/","George Romney","LREC","Lady Elizabeth Stanley (1753–1797), Countess of Derby (1776–78)","lady-elizabeth-stanley-1753-1797-countess-of-derby"
"https://artvee.com/dl/miss-juliana-willoughby/","George Romney","LREC","Miss Juliana Willoughby (1781-1783)","miss-juliana-willoughby"
"https://artvee.com/dl/mrs-alexander-blair/","George Romney","LREC","Mrs. Alexander Blair (1787-1789)","mrs-alexander-blair"
"https://artvee.com/dl/mrs-bryan-cooke/","George Romney","LREC","Mrs. Bryan Cooke (ca. 1787–91)","mrs-bryan-cooke"
"https://artvee.com/dl/mrs-charles-frederick-martha-rigden-died-1794/","George Romney","LREC","Mrs. Charles Frederick (Martha Rigden, died 1794)","mrs-charles-frederick-martha-rigden-died-1794"
"https://artvee.com/dl/mrs-davies-davenport/","George Romney","LREC","Mrs. Davies Davenport (1782-1784)","mrs-davies-davenport"
"https://artvee.com/dl/mrs-thomas-scott-jackson/","George Romney","LREC","Mrs. Thomas Scott Jackson (c. 1770-1773)","mrs-thomas-scott-jackson"
"https://artvee.com/dl/portrait-of-a-woman-said-to-be-emily-bertie-pott/","George Romney","LREC","Portrait of a Woman, Said to Be Emily Bertie Pott (1781)","portrait-of-a-woman-said-to-be-emily-bertie-pott"
"https://artvee.com/dl/sir-william-hamilton/","George Romney","LREC","Sir William Hamilton (1783-1784)","sir-william-hamilton"
"https://artvee.com/dl/roman-charity/","Jean-Baptiste Greuze","LREC","Roman Charity (about 1767)","roman-charity"
"https://artvee.com/dl/ange-laurent-de-la-live-de-jully/","Jean-Baptiste Greuze","LREC","Ange Laurent de La Live de Jully (probably 1759)","ange-laurent-de-la-live-de-jully"
"https://artvee.com/dl/broken-eggs/","Jean-Baptiste Greuze","LREC","Broken Eggs (1756)","broken-eggs"
"https://artvee.com/dl/head-of-a-young-woman-17/","Jean-Baptiste Greuze","LREC","Head of a Young Woman (1780s)","head-of-a-young-woman-17"
"https://artvee.com/dl/mozart/","Jean-Baptiste Greuze","LREC","Mozart","mozart"
"https://artvee.com/dl/study-of-a-young-man/","Jean-Baptiste Greuze","LREC","Study Of A Young Man (c. 1760)","study-of-a-young-man"
"https://artvee.com/dl/the-dreamer/","Jean-Baptiste Greuze","LREC","The Dreamer (About 1765–1769)","the-dreamer"
"https://artvee.com/dl/the-white-hat/","Jean-Baptiste Greuze","LREC","The White Hat (C.1780)","the-white-hat"
"https://artvee.com/dl/the-hermit-3/","Jean-Baptiste Greuze","LREC","The Hermit (1799)","the-hermit-3"
"https://artvee.com/dl/self-portrait-31/","Jean-Baptiste Greuze","LREC","Self-Portrait","self-portrait-31"
"https://artvee.com/dl/the-musicians/","Caravaggio","LRMF","The Musicians (1597)","the-musicians"
"https://artvee.com/dl/madonna-of-the-rosary/","Caravaggio","LRMF","Madonna of the Rosary (between 1605 and 1607)","madonna-of-the-rosary"
"https://artvee.com/dl/ecce-homo/","Caravaggio","LRMF","Ecce Homo (circa 1605)","ecce-homo"
"https://artvee.com/dl/the-taking-of-christ/","Caravaggio","LRMF","The Taking of Christ (early to mid-17th century)","the-taking-of-christ"
"https://artvee.com/dl/judith-beheading-holofernes/","Caravaggio","LRMF","Judith beheading Holofernes (1599)","judith-beheading-holofernes"
"https://artvee.com/dl/the-annunciation-100/","Caravaggio","LRMF","The Annunciation (1608-1610)","the-annunciation-100"
"https://artvee.com/dl/judith-beheading-holofernes-2/","Caravaggio","LRMF","Judith Beheading Holofernes (circa 1598-1610)","judith-beheading-holofernes-2"
"https://artvee.com/dl/madonna-and-child-with-saint-anne/","Caravaggio","LRMF","Madonna and Child with Saint Anne (1605-06)","madonna-and-child-with-saint-anne"
"https://artvee.com/dl/rest-on-the-flight-into-egypt-16/","Caravaggio","LRMF","Rest on the Flight into Egypt (ca 1597)","rest-on-the-flight-into-egypt-16"
"https://artvee.com/dl/saint-catherine-of-alexandria-8/","Caravaggio","LRMF","Saint Catherine of Alexandria (ca 1597)","saint-catherine-of-alexandria-8"
"https://artvee.com/dl/horsewoman-2/","Théodore Géricault","LRMF","Horsewoman (1820 or later)","horsewoman-2"
"https://artvee.com/dl/mounted-trumpeters-of-napoleons-imperial-guard/","Théodore Géricault","LRMF","Mounted Trumpeters of Napoleon’s Imperial Guard (1813-1814)","mounted-trumpeters-of-napoleons-imperial-guard"
"https://artvee.com/dl/nude-warrior-with-a-spear/","Théodore Géricault","LRMF","Nude Warrior with a Spear (c. 1816)","nude-warrior-with-a-spear"
"https://artvee.com/dl/portrait-of-a-young-man-7/","Théodore Géricault","LRMF","Portrait of a Young Man (c. 1818)","portrait-of-a-young-man-7"
"https://artvee.com/dl/riderless-racers-at-rome/","Théodore Géricault","LRMF","Riderless Racers at Rome (1817)","riderless-racers-at-rome"
"https://artvee.com/dl/study-of-the-model-joseph/","Théodore Géricault","LRMF","Study of the Model Joseph (1818–1819)","study-of-the-model-joseph"
"https://artvee.com/dl/the-race-of-the-riderless-horses/","Théodore Géricault","LRMF","The Race of the Riderless Horses (1817)","the-race-of-the-riderless-horses"
"https://artvee.com/dl/three-lovers/","Théodore Géricault","LRMF","Three Lovers (1817–1820)","three-lovers"
"https://artvee.com/dl/trumpeter-of-the-hussars/","Théodore Géricault","LRMF","Trumpeter of the Hussars (c. 1815–20)","trumpeter-of-the-hussars"
"https://artvee.com/dl/turkish-cavalier-in-combat/","Théodore Géricault","LRMF","Turkish Cavalier in Combat (1813–1823)","turkish-cavalier-in-combat"
"https://artvee.com/dl/arab-horseman-attacked-by-a-lion/","Eugène Delacroix","LRMF","Arab Horseman Attacked by a Lion (1849)","arab-horseman-attacked-by-a-lion"
"https://artvee.com/dl/hamlet-and-his-mother/","Eugène Delacroix","LRMF","Hamlet and His Mother (1849)","hamlet-and-his-mother"
"https://artvee.com/dl/moroccan-horseman-crossing-a-ford/","Eugène Delacroix","LRMF","Moroccan Horseman Crossing a Ford (1850)","moroccan-horseman-crossing-a-ford"
"https://artvee.com/dl/portrait-of-a-woman-in-a-blue-turban/","Eugène Delacroix","LRMF","Portrait of a Woman in a Blue Turban (About 1827)","portrait-of-a-woman-in-a-blue-turban"
"https://artvee.com/dl/portrait-of-count-charles-de-mornay/","Eugène Delacroix","LRMF","Portrait of Count Charles de Mornay (1837)","portrait-of-count-charles-de-mornay"
"https://artvee.com/dl/the-combat-of-the-giaour-and-hassan/","Eugène Delacroix","LRMF","The Combat of the Giaour and Hassan (1826)","the-combat-of-the-giaour-and-hassan"
