url,artist,artistSlug,title,artveeId,thumbnail
"https://artvee.com/dl/laurel/","Alphonse Mucha","alphonse-mucha","Laurel","laurel","https://mdl.artvee.com/ft/901301il.jpg"
"https://artvee.com/dl/les-saisons-3/","Alphonse Mucha","alphonse-mucha","Les Saisons 3","les-saisons-3","https://mdl.artvee.com/ft/901304il.jpg"
"https://artvee.com/dl/summer-12/","Alphonse Mucha","alphonse-mucha","Summer","summer-12","https://mdl.artvee.com/ft/901306il.jpg"
"https://artvee.com/dl/the-arts-1/","Alphonse Mucha","alphonse-mucha","The Arts 1","the-arts-1","https://mdl.artvee.com/ft/901307il.jpg"
"https://artvee.com/dl/the-arts-2/","Alphonse Mucha","alphonse-mucha","The Arts 2","the-arts-2","https://mdl.artvee.com/ft/901308il.jpg"
"https://artvee.com/dl/the-arts-3/","Alphonse Mucha","alphonse-mucha","The Arts 3","the-arts-3","https://mdl.artvee.com/ft/901309il.jpg"
"https://artvee.com/dl/the-arts-4/","Alphonse Mucha","alphonse-mucha","The Arts 4","the-arts-4","https://mdl.artvee.com/ft/901310il.jpg"
"https://artvee.com/dl/the-carnation/","Alphonse Mucha","alphonse-mucha","The Carnation","the-carnation","https://mdl.artvee.com/ft/901311il.jpg"
"https://artvee.com/dl/documents-decoratives/","Alphonse Mucha","alphonse-mucha","DOCUMENTS DÉCORATIVES","documents-decoratives","https://mdl.artvee.com/ft/12103po.jpg"
"https://artvee.com/dl/1902-calendar/","Alphonse Mucha","alphonse-mucha","1902 calendar","1902-calendar","https://mdl.artvee.com/ft/12105po.jpg"
"https://artvee.com/dl/au-quartier-latin/","Alphonse Mucha","alphonse-mucha","Au Quartier Latin","au-quartier-latin","https://mdl.artvee.com/ft/12106po.jpg"
"https://artvee.com/dl/en-lhonneur-de-sarah-bernhardt-ses-admirateurs-et-ses-amis/","Alphonse Mucha","alphonse-mucha","En l’honneur de Sarah Bernhardt – ses admirateurs et ses amis","en-lhonneur-de-sarah-bernhardt-ses-admirateurs-et-ses-amis","https://mdl.artvee.com/ft/12107po.jpg"
"https://artvee.com/dl/la-tosca/","Alphonse Mucha","alphonse-mucha","LA TOSCA","la-tosca","https://mdl.artvee.com/ft/12108po.jpg"
"https://artvee.com/dl/through-the-keyhole/","Alphonse Mucha","alphonse-mucha","Through the keyhole","through-the-keyhole","https://mdl.artvee.com/ft/216536fg.jpg"
"https://artvee.com/dl/la-trappistine/","Alphonse Mucha","alphonse-mucha","La Trappistine","la-trappistine","https://mdl.artvee.com/ft/15411po.jpg"
"https://artvee.com/dl/maje/","Alphonse Mucha","alphonse-mucha","Máje","maje","https://mdl.artvee.com/ft/15412po.jpg"
"https://artvee.com/dl/carton-de-vitrail-pour-la-bijouterie-fouquet/","Alphonse Mucha","alphonse-mucha","Carton de vitrail pour la bijouterie Fouquet","carton-de-vitrail-pour-la-bijouterie-fouquet","https://mdl.artvee.com/ft/903955il.jpg"
"https://artvee.com/dl/maude-adams-1872-1953-as-joan-of-arc/","Alphonse Mucha","alphonse-mucha","Maude Adams (1872–1953) as Joan of Arc","maude-adams-1872-1953-as-joan-of-arc","https://mdl.artvee.com/ft/903956il.jpg"
"https://artvee.com/dl/carton-de-vitrail-pour-la-bijouterie-fouquet-2/","Alphonse Mucha","alphonse-mucha","Carton de vitrail pour la bijouterie Fouquet","carton-de-vitrail-pour-la-bijouterie-fouquet-2","https://mdl.artvee.com/ft/903957il.jpg"
"https://artvee.com/dl/study-for-monte-carlo/","Alphonse Mucha","alphonse-mucha","Study for Monte Carlo","study-for-monte-carlo","https://mdl.artvee.com/ft/903958il.jpg"
"https://artvee.com/dl/vitrail-pour-la-facade-de-la-boutique-fouquet/","Alphonse Mucha","alphonse-mucha","Vitrail pour la façade de la boutique Fouquet","vitrail-pour-la-facade-de-la-boutique-fouquet","https://mdl.artvee.com/ft/903959il.jpg"
"https://artvee.com/dl/vitrail-pour-la-facade-de-la-boutique-fouquet-2/","Alphonse Mucha","alphonse-mucha","Vitrail pour la façade de la boutique Fouquet","vitrail-pour-la-facade-de-la-boutique-fouquet-2","https://mdl.artvee.com/ft/903960il.jpg"
"https://artvee.com/dl/vitrail-pour-la-facade-de-la-boutique-fouquet-3/","Alphonse Mucha","alphonse-mucha","Vitrail pour la façade de la boutique Fouquet","vitrail-pour-la-facade-de-la-boutique-fouquet-3","https://mdl.artvee.com/ft/903961il.jpg"
"https://artvee.com/dl/vitrail-pour-la-facade-de-la-boutique-fouquet-4/","Alphonse Mucha","alphonse-mucha","Vitrail pour la façade de la boutique Fouquet","vitrail-pour-la-facade-de-la-boutique-fouquet-4","https://mdl.artvee.com/ft/903962il.jpg"
"https://artvee.com/dl/vitrail-pour-la-facade-de-la-boutique-fouquet-5/","Alphonse Mucha","alphonse-mucha","Vitrail pour la façade de la boutique Fouquet","vitrail-pour-la-facade-de-la-boutique-fouquet-5","https://mdl.artvee.com/ft/903963il.jpg"
"https://artvee.com/dl/vitrail-pour-la-facade-de-la-boutique-fouquet-6/","Alphonse Mucha","alphonse-mucha","Vitrail pour la façade de la boutique Fouquet","vitrail-pour-la-facade-de-la-boutique-fouquet-6","https://mdl.artvee.com/ft/903964il.jpg"
"https://artvee.com/dl/vitrail-pour-la-facade-de-la-boutique-fouquet-7/","Alphonse Mucha","alphonse-mucha","Vitrail pour la façade de la boutique Fouquet","vitrail-pour-la-facade-de-la-boutique-fouquet-7","https://mdl.artvee.com/ft/903965il.jpg"
"https://artvee.com/dl/vitrail-pour-la-facade-de-la-boutique-fouquet-8/","Alphonse Mucha","alphonse-mucha","Vitrail pour la façade de la boutique Fouquet","vitrail-pour-la-facade-de-la-boutique-fouquet-8","https://mdl.artvee.com/ft/903966il.jpg"
"https://artvee.com/dl/vitrail-pour-la-facade-de-la-boutique-fouquet-9/","Alphonse Mucha","alphonse-mucha","Vitrail pour la façade de la boutique Fouquet","vitrail-pour-la-facade-de-la-boutique-fouquet-9","https://mdl.artvee.com/ft/903967il.jpg"
"https://artvee.com/dl/untitled-64/","Alphonse Mucha","alphonse-mucha","Untitled","untitled-64","https://mdl.artvee.com/ft/904103il.jpg"
"https://artvee.com/dl/portrait-of-a-girl-28/","Alphonse Mucha","alphonse-mucha","Portrait of a Girl","portrait-of-a-girl-28","https://mdl.artvee.com/ft/226585fg.jpg"
"https://artvee.com/dl/study-for-a-poster-fruit/","Alphonse Mucha","alphonse-mucha","Study For a Poster; Fruit","study-for-a-poster-fruit","https://mdl.artvee.com/ft/226586fg.jpg"
"https://artvee.com/dl/ilsee-princesse-de-tripoli-2/","Alphonse Mucha","alphonse-mucha","Ilsée, princesse de Tripoli","ilsee-princesse-de-tripoli-2","https://mdl.artvee.com/ft/904950il.jpg"
"https://artvee.com/dl/madonna-of-the-lilies/","Alphonse Mucha","alphonse-mucha","Madonna of the Lilies","madonna-of-the-lilies","https://mdl.artvee.com/ft/904951il.jpg"
"https://artvee.com/dl/the-slav-epic-1930-exhibition-poster/","Alphonse Mucha","alphonse-mucha","The Slav Epic 1930 exhibition poster","the-slav-epic-1930-exhibition-poster","https://mdl.artvee.com/ft/904953il.jpg"
"https://artvee.com/dl/ilsee-princess-of-tripoli/","Alphonse Mucha","alphonse-mucha","Ilsee. Princess of Tripoli","ilsee-princess-of-tripoli","https://mdl.artvee.com/ft/904955il.jpg"
"https://artvee.com/dl/the-ruby/","Alphonse Mucha","alphonse-mucha","The Ruby","the-ruby","https://mdl.artvee.com/ft/228377fg.jpg"
"https://artvee.com/dl/menu-card/","Alphonse Mucha","alphonse-mucha","Menu Card","menu-card","https://mdl.artvee.com/ft/905853il.jpg"
"https://artvee.com/dl/lart-photographique-no-10-lart-photographique-cover/","Alphonse Mucha","alphonse-mucha","L’Art Photographique No. 10, L’Art Photographique cover","lart-photographique-no-10-lart-photographique-cover","https://mdl.artvee.com/ft/905854il.jpg"
"https://artvee.com/dl/lefevre-utile-gaufrettes-vanille/","Alphonse Mucha","alphonse-mucha","Lefèvre – Utile Gaufrettes Vanille","lefevre-utile-gaufrettes-vanille","https://mdl.artvee.com/ft/905855il.jpg"
"https://artvee.com/dl/menu-card-2/","Alphonse Mucha","alphonse-mucha","Menu Card","menu-card-2","https://mdl.artvee.com/ft/905856il.jpg"
"https://artvee.com/dl/ilsee/","Alphonse Mucha","alphonse-mucha","Ilsée","ilsee","https://mdl.artvee.com/ft/905857il.jpg"
"https://artvee.com/dl/cocorico-magazine-title-illustration/","Alphonse Mucha","alphonse-mucha","Cocorico magazine title illustration","cocorico-magazine-title-illustration","https://mdl.artvee.com/ft/905858il.jpg"
"https://artvee.com/dl/dawn-8/","Alphonse Mucha","alphonse-mucha","Dawn","dawn-8","https://mdl.artvee.com/ft/905859il.jpg"
"https://artvee.com/dl/deutsches-schauspiel-haus-theater-program/","Alphonse Mucha","alphonse-mucha","Deutsches Schauspiel-Haus Theater Program","deutsches-schauspiel-haus-theater-program","https://mdl.artvee.com/ft/905860il.jpg"
"https://artvee.com/dl/french-advertisement/","Alphonse Mucha","alphonse-mucha","French Advertisement","french-advertisement","https://mdl.artvee.com/ft/905861il.jpg"
"https://artvee.com/dl/krajinska-vystava-v-ivancicich/","Alphonse Mucha","alphonse-mucha","Krajinská výstava v Ivancicích","krajinska-vystava-v-ivancicich","https://mdl.artvee.com/ft/905862il.jpg"
"https://artvee.com/dl/la-dame-aux-camelias-from-les-maitres-de-laffiche/","Alphonse Mucha","alphonse-mucha","La Dame aux Camelias (from Les Maîtres de l’Affiche)","la-dame-aux-camelias-from-les-maitres-de-laffiche","https://mdl.artvee.com/ft/905863il.jpg"
"https://artvee.com/dl/menu-card-3/","Alphonse Mucha","alphonse-mucha","Menu Card","menu-card-3","https://mdl.artvee.com/ft/905864il.jpg"
"https://artvee.com/dl/menu-card-4/","Alphonse Mucha","alphonse-mucha","Menu Card","menu-card-4","https://mdl.artvee.com/ft/905865il.jpg"
"https://artvee.com/dl/menu-card-5/","Alphonse Mucha","alphonse-mucha","Menu Card","menu-card-5","https://mdl.artvee.com/ft/905866il.jpg"
"https://artvee.com/dl/nectar/","Alphonse Mucha","alphonse-mucha","Nectar","nectar","https://mdl.artvee.com/ft/905867il.jpg"
"https://artvee.com/dl/repos-de-la-nuit/","Alphonse Mucha","alphonse-mucha","Repos de la nuit","repos-de-la-nuit","https://mdl.artvee.com/ft/905868il.jpg"
"https://artvee.com/dl/reverie-du-soir-from-times-of-day/","Alphonse Mucha","alphonse-mucha","Reverie du soir, from Times of Day","reverie-du-soir-from-times-of-day","https://mdl.artvee.com/ft/905869il.jpg"
"https://artvee.com/dl/seated-woman-plate-no-48-from-documents-decoratifs/","Alphonse Mucha","alphonse-mucha","Seated Woman, plate no. 48 from Documents Décoratifs","seated-woman-plate-no-48-from-documents-decoratifs","https://mdl.artvee.com/ft/905870il.jpg"
"https://artvee.com/dl/the-west-end-review/","Alphonse Mucha","alphonse-mucha","The West End Review","the-west-end-review","https://mdl.artvee.com/ft/905871il.jpg"
"https://artvee.com/dl/au-quartier-latin-2/","Alphonse Mucha","alphonse-mucha","Au Quartier Latin","au-quartier-latin-2","https://mdl.artvee.com/ft/16961po.jpg"
"https://artvee.com/dl/bisquits-brandy-lithographic-poster-in-colours/","Alphonse Mucha","alphonse-mucha","Bisquit’s Brandy Lithographic Poster In Colours","bisquits-brandy-lithographic-poster-in-colours","https://mdl.artvee.com/ft/16962po.jpg"
"https://artvee.com/dl/cocorico/","Alphonse Mucha","alphonse-mucha","Cocorico","cocorico","https://mdl.artvee.com/ft/16964po.jpg"
"https://artvee.com/dl/dictionnaire-des-arts-decoratifs/","Alphonse Mucha","alphonse-mucha","Dictionnaire des Arts Décoratifs","dictionnaire-des-arts-decoratifs","https://mdl.artvee.com/ft/16965po.jpg"
"https://artvee.com/dl/etoile-du-matin/","Alphonse Mucha","alphonse-mucha","Etoile Du Matin","etoile-du-matin","https://mdl.artvee.com/ft/16966po.jpg"
"https://artvee.com/dl/etoile-du-soir-2/","Alphonse Mucha","alphonse-mucha","Etoile Du Soir","etoile-du-soir-2","https://mdl.artvee.com/ft/16967po.jpg"
